Brand,Model,Generation,Modification (Engine),Start of production,End of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - combined,Fuel Type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph,Maximum speed,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine Model/Code,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,Engine oil capacity,Oil viscosity,Coolant,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Trunk (boot) space - minimum,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,Front track,Rear (Back) track,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Power steering,Tires size,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Maximum engine speed,Engine location,Valvetrain,Drag coefficient (Cd),Minimum turning circle (turning diameter),Steering type,Wheel rims size,Number of Gears (manual transmission),Max. weight,Max load,Permitted trailer load without brakes,CO2 emissions,Engine systems,Permitted trailer load with brakes (12%),Engine oil specification,Width including mirrors,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,Electric motor 2,System power,System torque,Internal combustion engine specs,Emission standard,Trunk (boot) space - maximum,Ride height (ground clearance),Approach angle,Departure angle,Front overhang,Rear overhang,100 km/h - 0,Wading depth,Fuel consumption (economy) - urban (Ethanol - E85),Fuel consumption (economy) - extra urban (Ethanol - E85),Power (Ethanol - E85),Power per litre (Ethanol - E85),Torque (Ethanol - E85),Max. roof load,Permitted towbar download,Battery voltage,Battery technology,Average Energy consumption,Power (CNG),Power per litre (CNG),Torque (CNG),Ramp angle,Permitted trailer load with brakes (8%),Net (usable) battery capacity,All-electric range (WLTP),Average Energy consumption (WLTP),Width with mirrors folded,Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),AdBlue tank,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Fuel consumption (economy) - combined (Ethanol - E85),CO2 emissions (Ethanol - E85),Fuel consumption (economy) - urban (LPG) (NEDC),Fuel consumption (economy) - extra urban (LPG) (NEDC),Fuel consumption (economy) - combined (LPG) (NEDC),CO2 emissions (LPG) (NEDC),Fuel tank capacity (LPG),All-electric range (NEDC),Average Energy consumption (NEDC),Acceleration 0 - 300 km/h
Chevrolet,HHR,HHR,2.2 i 16V (141 Hp) Automatic,2005 year,"May, 2011 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,10.6 l/100 km  22.19 US mpg26.65 UK mpg9.43 km/l,9 l/100 km  26.13 US mpg31.39 UK mpg11.11 km/l,9.7 l/100 km  24.25 US mpg29.12 UK mpg10.31 km/l,Petrol (Gasoline),,,,,"10.1 kg/Hp, 98.5 Hp/tonne","6.8 kg/Nm, 146.8 Nm/tonne",Engine specs,141 Hp @ 5600 rpm.,64.1 Hp/l,210 Nm @ 4000 rpm.  154.89 lb.-ft. @ 4000 rpm.,L61,2198 cm3 134.13 cu. in.,4,Inline,86 mm  3.39 in.,94.6 mm  3.72 in.,10,4,Multi-point indirect injection,Naturally aspirated engine,4.7 l  4.97 US qt | 4.14 UK qt,Log in to see.,7.0 l  7.4 US qt | 6.16 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1431 kg  3154.81 lbs.,638 l  22.53 cu. ft.,49 l  12.94 US gal | 10.78 UK gal,Dimensions,4475 mm  176.18 in.,1755 mm  69.09 in.,1603 mm  63.11 in.,2628 mm  103.46 in.,1491 mm  58.7 in.,1491 mm  58.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Transverse stabilizer,Ventilated discs,Drum,ABS (Anti-lock braking system),,215/55 R16,,,"Front, Transverse",,,11 m  36.09 ft.,Steering rack and pinion,6.5J X 16,,,,,,,,,,,,,,,,,,,,,1785 l  63.04 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,HHR,HHR,2.2 i 16V (141 Hp),2005 year,"May, 2011 year",Internal Combustion engine,Station wagon (estate),5,5,Performance specs,10 l/100 km  23.52 US mpg28.25 UK mpg10 km/l,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,9.4 l/100 km  25.02 US mpg30.05 UK mpg10.64 km/l,Petrol (Gasoline),,,,,"10.1 kg/Hp, 98.5 Hp/tonne","6.8 kg/Nm, 146.8 Nm/tonne",Engine specs,141 Hp @ 5600 rpm.,64.1 Hp/l,210 Nm @ 4000 rpm.  154.89 lb.-ft. @ 4000 rpm.,L61,2198 cm3 134.13 cu. in.,4,Inline,86 mm  3.39 in.,94.6 mm  3.72 in.,10,4,Multi-point indirect injection,Naturally aspirated engine,4.7 l  4.97 US qt | 4.14 UK qt,Log in to see.,7.0 l  7.4 US qt | 6.16 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1431 kg  3154.81 lbs.,638 l  22.53 cu. ft.,49 l  12.94 US gal | 10.78 UK gal,Dimensions,4475 mm  176.18 in.,1755 mm  69.09 in.,1603 mm  63.11 in.,2628 mm  103.46 in.,1491 mm  58.7 in.,1491 mm  58.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Spring Strut,Transverse stabilizer,Ventilated discs,Drum,ABS (Anti-lock braking system),,215/55 R16,,,"Front, Transverse",,,11 m  36.09 ft.,Steering rack and pinion,6.5J X 16,5,,,,,,,,,,,,,,,,,,,,1785 l  63.04 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala X,3.6 V6 (305 Hp) Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,12.3 l/100 km  19.12 US mpg22.97 UK mpg8.13 km/l,8.1 l/100 km  29.04 US mpg34.87 UK mpg12.35 km/l,,Petrol (Gasoline),,,,,"5.6 kg/Hp, 177.6 Hp/tonne","4.8 kg/Nm, 208.5 Nm/tonne",Engine specs,305 Hp @ 6800 rpm.,85.8 Hp/l,358 Nm @ 5300 rpm.  264.05 lb.-ft. @ 5300 rpm.,,3556 cm3 217 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,11.5,4,Direct injection,Naturally aspirated engine,5.2 l  5.49 US qt | 4.58 UK qt,,9.4 l  9.93 US qt | 8.27 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1717 kg  3785.34 lbs.,532 l  18.79 cu. ft.,70 l  18.49 US gal | 15.4 UK gal,Dimensions,5113 mm  201.3 in.,1854 mm  72.99 in.,1496 mm  58.9 in.,2837 mm  111.69 in.,1580 mm  62.2 in.,1576 mm  62.05 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),Electric Steering,235/50 R18; 245/45 R19; 245/40 R20,,,"Front, Transverse",DOHC,,11.75 m  38.55 ft.,Steering rack and pinion,18; 19; 20,,,,,,,454 kg  1000.9 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala X,3.6 V6 (260/230 Hp) CNG Automatic,2015 year,2017 year,Internal Combustion engine,Sedan,5,4,Performance specs,,,,Petrol / CNG,,,,,"7.3 kg/Hp, 137.3 Hp/tonne","5.7 kg/Nm, 176.9 Nm/tonne",Engine specs,260 Hp @ 4800 rpm.,73.1 Hp/l,335 Nm @ 4800 rpm.  247.08 lb.-ft. @ 4800 rpm.,,3556 cm3 217 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,11.5,4,Multi-point indirect injection,Naturally aspirated engine,5.2 l  5.49 US qt | 4.58 UK qt,,9.4 l  9.93 US qt | 8.27 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1894 kg  4175.56 lbs.,283 l  9.99 cu. ft.,,Dimensions,5113 mm  201.3 in.,1854 mm  72.99 in.,1496 mm  58.9 in.,2837 mm  111.69 in.,1580 mm  62.2 in.,1576 mm  62.05 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),Electric Steering,235/50 R18; 245/45 R19; 245/40 R20,,,"Front, Transverse",DOHC,,11.75 m  38.55 ft.,Steering rack and pinion,18; 19; 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230 Hp @ 4800 rpm.,64.7 Hp/l,295 Nm @ 4800 rpm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala X,2.5 Ecotec (196 Hp) Automatic,2013 year,,Internal Combustion engine,Sedan,5,4,Performance specs,11.2 l/100 km  21 US mpg25.22 UK mpg8.93 km/l,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,,Petrol (Gasoline),,,,,"8.5 kg/Hp, 117.4 Hp/tonne","6.6 kg/Nm, 151.6 Nm/tonne",Engine specs,196 Hp @ 6300 rpm.,79.7 Hp/l,253 Nm @ 4400 rpm.  186.6 lb.-ft. @ 4400 rpm.,,2458 cm3 150 cu. in.,4,Inline,88 mm  3.46 in.,101 mm  3.98 in.,11.25,4,Direct injection,Naturally aspirated engine,5.0 l  5.28 US qt | 4.4 UK qt,,7.1 l  7.5 US qt | 6.25 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1669 kg  3679.52 lbs.,532 l  18.79 cu. ft.,70 l  18.49 US gal | 15.4 UK gal,Dimensions,5113 mm  201.3 in.,1854 mm  72.99 in.,1496 mm  58.9 in.,2837 mm  111.69 in.,1580 mm  62.2 in.,1576 mm  62.05 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),Electric Steering,235/50 R18; 245/45 R19; 245/40 R20,,,"Front, Transverse",DOHC,,11.75 m  38.55 ft.,Steering rack and pinion,18; 19; 20,,,,,,,454 kg  1000.9 lbs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala X,2.4 Ecotec (182 Hp) eAssist Automatic,2013 year,2015 year,FHEV (Full Hybrid Electric Vehicle),Sedan,5,4,Performance specs,9.4 l/100 km  25.02 US mpg30.05 UK mpg10.64 km/l,6.7 l/100 km  35.11 US mpg42.16 UK mpg14.93 km/l,,Petrol (Gasoline),,,,,,,,,,,,2383 cm3 145.42 cu. in.,4,Inline,88 mm  3.46 in.,98 mm  3.86 in.,11.2,4,Direct injection,,4.7 l  4.97 US qt | 4.14 UK qt,,9.6 l  10.14 US qt | 8.45 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,532 l  18.79 cu. ft.,60 l  15.85 US gal | 13.2 UK gal,Dimensions,5113 mm  201.3 in.,1854 mm  72.99 in.,1496 mm  58.9 in.,2837 mm  111.69 in.,1580 mm  62.2 in.,1576 mm  62.05 in.,"Drivetrain, brakes and suspension specs",,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),Electric Steering,235/50 R18; 245/45 R19; 245/40 R20,,,"Front, Transverse",DOHC,,11.75 m  38.55 ft.,Steering rack and pinion,18; 19; 20,,,,,,,,,,Electric cars and hybrids specs,0.5 kWh,,Electric motor 1,15 Hp @ 1000-2200 rpm.,107 Nm @ 1000 rpm.  78.92 lb.-ft. @ 1000 rpm.,,182 Hp @ 6200 rpm.,233 Nm @ 4900 rpm.  171.85 lb.-ft. @ 4900 rpm.,Internal combustion engine specs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala IX,5.3 V8 SS (307 Hp),2006 year,2009 year,Internal Combustion engine,Sedan,5,4,Performance specs,13.1 l/100 km  17.96 US mpg21.56 UK mpg7.63 km/l,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,,Petrol (Gasoline),,,,,"5.6 kg/Hp, 179 Hp/tonne","3.9 kg/Nm, 255.4 Nm/tonne",Engine specs,307 Hp @ 5600 rpm.,57.6 Hp/l,438 Nm @ 4400 rpm.  323.05 lb.-ft. @ 4400 rpm.,LS4,5327 cm3 325.07 cu. in.,8,V-engine,96 mm  3.78 in.,92 mm  3.62 in.,10,2,Multi-point indirect injection,Naturally aspirated engine,5.7 l  6.02 US qt | 5.02 UK qt,Log in to see.,12.6 l  13.31 US qt | 11.09 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1715 kg  3780.93 lbs.,527 l  18.61 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,5091 mm  200.43 in.,1851 mm  72.87 in.,1487 mm  58.54 in.,2807 mm  110.51 in.,1586 mm  62.44 in.,1562 mm  61.5 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Helical spring,Ventilated discs,Disc,ABS (Anti-lock braking system),,235/50 R18,,,"Front, Longitudinal",,,,Steering rack and pinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala IX,5.3 V8 (303 Hp) Automatic,2009 year,2010 year,Internal Combustion engine,Sedan,5-6,4,Performance specs,14.7 l/100 km  16 US mpg19.22 UK mpg6.8 km/l,9.8 l/100 km  24 US mpg28.82 UK mpg10.2 km/l,,Petrol (Gasoline),,,,,"5.6 kg/Hp, 180 Hp/tonne","3.8 kg/Nm, 260.2 Nm/tonne",Engine specs,303 Hp @ 5600 rpm.,56.9 Hp/l,438 Nm @ 4000 rpm.  323.05 lb.-ft. @ 4000 rpm.,,5326 cm3 325.01 cu. in.,8,V-engine,96 mm  3.78 in.,92 mm  3.62 in.,10,2,Multi-point indirect injection,Naturally aspirated engine,5.7 l  6.02 US qt | 5.02 UK qt,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1683 kg  3710.38 lbs.,526 l  18.58 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,5091 mm  200.43 in.,1851 mm  72.87 in.,1487 mm  58.54 in.,2807 mm  110.51 in.,1585 mm  62.4 in.,1562 mm  61.5 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),,235/50 R18,,6100 rpm.,"Front, Transverse",,0.33,11.6-12.2 m  38.06 - 40.03 ft.,Steering rack and pinion,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala IX,3.9 V6 (245 Hp),2006 year,2011 year,Internal Combustion engine,Sedan,5,4,Performance specs,,,,Petrol (Gasoline),,,,,"6.9 kg/Hp, 145 Hp/tonne","5.2 kg/Nm, 194.1 Nm/tonne",Engine specs,245 Hp @ 6000 rpm.,63.1 Hp/l,328 Nm @ 4400 rpm.  241.92 lb.-ft. @ 4400 rpm.,LZ8,3880 cm3 236.77 cu. in.,6,V-engine,99 mm  3.9 in.,84 mm  3.31 in.,9.8,2,Multi-point indirect injection,Naturally aspirated engine,3.8 l  4.02 US qt | 3.34 UK qt,Log in to see.,9.6 l  10.14 US qt | 8.45 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1690 kg  3725.81 lbs.,527 l  18.61 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,5091 mm  200.43 in.,1851 mm  72.87 in.,1487 mm  58.54 in.,2807 mm  110.51 in.,1586 mm  62.44 in.,1562 mm  61.5 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Helical spring,Ventilated discs,Disc,ABS (Anti-lock braking system),,225/55 R17,,,"Front, Transverse",,,,Steering rack and pinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala IX,3.9 V6 (230 Hp) FlexFuel Automatic,2008 year,2008 year,Internal Combustion engine,Sedan,5-6,4,Performance specs,13.8 l/100 km  17.04 US mpg20.47 UK mpg7.25 km/l,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,,Petrol / Ethanol - E85,,,,,"7.2 kg/Hp, 139 Hp/tonne","5.2 kg/Nm, 192.7 Nm/tonne",Engine specs,230 Hp @ 5700 rpm.,59.2 Hp/l,319 Nm @ 3200 rpm.  235.28 lb.-ft. @ 3200 rpm.,LZG,3884 cm3 237.02 cu. in.,6,V-engine,99 mm  3.9 in.,84 mm  3.31 in.,9.8,2,Multi-point indirect injection,Naturally aspirated engine,3.8 l  4.02 US qt | 3.34 UK qt,Log in to see.,9.6 l  10.14 US qt | 8.45 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1655 kg  3648.65 lbs.,526 l  18.58 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,5091 mm  200.43 in.,1851 mm  72.87 in.,1487 mm  58.54 in.,2807 mm  110.51 in.,1585 mm  62.4 in.,1562 mm  61.5 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),,235/50 R18,,6400 rpm.,"Front, Transverse",DOHC,0.33,11.6-12.2 m  38.06 - 40.03 ft.,Steering rack and pinion,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 l/100 km,11.7 l/100 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala IX,3.6 SIDI V6 (300 Hp) FlexFuel Automatic,2012 year,2013 year,Internal Combustion engine,Sedan,5-6,4,Performance specs,13.0 l/100 km  18.09 US mpg21.73 UK mpg7.69 km/l,7.8 l/100 km  30.16 US mpg36.22 UK mpg12.82 km/l,,Petrol / Ethanol - E85,,,,,"5.4 kg/Hp, 186 Hp/tonne","4.5 kg/Nm, 220.1 Nm/tonne",Engine specs,300 Hp @ 6800 rpm.,84.4 Hp/l,355 Nm @ 5300 rpm.  261.83 lb.-ft. @ 5300 rpm.,LFX,3556 cm3 217 cu. in.,6,V-engine,94 mm  3.7 in.,85.6 mm  3.37 in.,11.5,4,Direct injection,Naturally aspirated engine,5.7 l  6.02 US qt | 5.02 UK qt,Log in to see.,8.7 l  9.19 US qt | 7.65 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1613-1655 kg  3556.06 - 3648.65 lbs.,526 l  18.58 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,5090 mm  200.39 in.,1851 mm  72.87 in.,1491 mm  58.7 in.,2807 mm  110.51 in.,1585 mm  62.4 in.,1562 mm  61.5 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,6,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),,225/60 R16; 225/55 R17; 235/50 R18,,7200 rpm.,"Front, Transverse",DOHC,,11.6-12.2 m  38.06 - 40.03 ft.,Steering rack and pinion,16; 17; 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8 l/100 km,10.6 l/100 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala IX,3.5 V6 (212 Hp),2006 year,2009 year,Internal Combustion engine,Sedan,5,4,Performance specs,,,,Petrol (Gasoline),,,,180 km/h  111.85 mph,"7.8 kg/Hp, 128.9 Hp/tonne","5.7 kg/Nm, 176.3 Nm/tonne",Engine specs,212 Hp @ 5800 rpm.,60.4 Hp/l,290 Nm @ 4000 rpm.  213.89 lb.-ft. @ 4000 rpm.,LZ4,3510 cm3 214.19 cu. in.,6,V-engine,99 mm  3.9 in.,76 mm  2.99 in.,9.8,2,Multi-point indirect injection,Naturally aspirated engine,3.8 l  4.02 US qt | 3.34 UK qt,Log in to see.,9.6 l  10.14 US qt | 8.45 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1645 kg  3626.6 lbs.,527 l  18.61 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,5091 mm  200.43 in.,1851 mm  72.87 in.,1487 mm  58.54 in.,2807 mm  110.51 in.,1586 mm  62.44 in.,1562 mm  61.5 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Helical spring,Ventilated discs,Disc,ABS (Anti-lock braking system),,225/60 R16,,,"Front, Transverse",,,,Steering rack and pinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala IX,3.5 V6 (211 Hp) FlexFuel Automatic,2009 year,2011 year,Internal Combustion engine,Sedan,5-6,4,Performance specs,13.0 l/100 km  18.09 US mpg21.73 UK mpg7.69 km/l,8.1 l/100 km  29.04 US mpg34.87 UK mpg12.35 km/l,,Petrol / Ethanol - E85,,,,,"7.6 kg/Hp, 130.8 Hp/tonne","5.6 kg/Nm, 179.8 Nm/tonne",Engine specs,211 Hp @ 5800 rpm.,60.2 Hp/l,290 Nm @ 4000 rpm.  213.89 lb.-ft. @ 4000 rpm.,LZE,3507 cm3 214.01 cu. in.,6,V-engine,99 mm  3.9 in.,76 mm  2.99 in.,9.8,2,Multi-point indirect injection,Naturally aspirated engine,3.8 l  4.02 US qt | 3.34 UK qt,,9.6 l  10.14 US qt | 8.45 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1613 kg  3556.06 lbs.,526 l  18.58 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,5091 mm  200.43 in.,1851 mm  72.87 in.,1487 mm  58.54 in.,2807 mm  110.51 in.,1585 mm  62.4 in.,1562 mm  61.5 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,"Independent, Spring McPherson, with stabilizer","Independent, spring multi-link with stabilizer",Ventilated discs,Disc,ABS (Anti-lock braking system),,225/60 R16; 225/55 R17,,6400 rpm.,"Front, Transverse",DOHC,0.33,11.6-12.2 m  38.06 - 40.03 ft.,Steering rack and pinion,16; 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8 l/100 km,10.6 l/100 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala VIII (W),3.8 i V6 SS (243 Hp),2004 year,2006 year,Internal Combustion engine,Sedan,5,4,Performance specs,13.1 l/100 km  17.96 US mpg21.56 UK mpg7.63 km/l,8.4 l/100 km  28 US mpg33.63 UK mpg11.9 km/l,10.2 l/100 km  23.06 US mpg27.69 UK mpg9.8 km/l,Petrol (Gasoline),7 sec,7 sec,,220 km/h  136.7 mph,"6.8 kg/Hp, 147.7 Hp/tonne","4.3 kg/Nm, 231 Nm/tonne",Engine specs,243 Hp @ 5200 rpm.,64.1 Hp/l,380 Nm @ 3600 rpm.  280.27 lb.-ft. @ 3600 rpm.,L67,3791 cm3 231.34 cu. in.,6,V-engine,96.5 mm  3.8 in.,86.4 mm  3.4 in.,8.5,2,Multi-point indirect injection,Turbocharger,4.2 l  4.44 US qt | 3.7 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1645 kg  3626.6 lbs.,454 l  16.03 cu. ft.,64 l  16.91 US gal | 14.08 UK gal,Dimensions,5080 mm  200 in.,1854 mm  72.99 in.,1456 mm  57.32 in.,2807 mm  110.51 in.,1575 mm  62.01 in.,1557 mm  61.3 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Transverse stabilizer,Disc,Disc,ABS (Anti-lock braking system),,235/55 R17H,6.7 sec,,"Front, Transverse",,,,Steering rack and pinion,7J x17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevrolet,Impala,Impala VIII (W),3.8 i V6 (203 Hp),1999 year,2006 year,Internal Combustion engine,Sedan,5,4,Performance specs,11.8 l/100 km  19.93 US mpg23.94 UK mpg8.47 km/l,7.8 l/100 km  30.16 US mpg36.22 UK mpg12.82 km/l,9.1 l/100 km  25.85 US mpg31.04 UK mpg10.99 km/l,Petrol (Gasoline),8.5 sec,8.5 sec,,200 km/h  124.27 mph,"7.7 kg/Hp, 130.1 Hp/tonne","5.1 kg/Nm, 195.5 Nm/tonne",Engine specs,203 Hp @ 5200 rpm.,53.5 Hp/l,305 Nm @ 4000 rpm.  224.96 lb.-ft. @ 4000 rpm.,L36,3791 cm3 231.34 cu. in.,6,V-engine,96.52 mm  3.8 in.,86.36 mm  3.4 in.,9.4,2,Multi-point indirect injection,Naturally aspirated engine,4.2 l  4.44 US qt | 3.7 UK qt,,11.0 l  11.62 US qt | 9.68 UK qt,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1560 kg  3439.21 lbs.,525 l  18.54 cu. ft.,65 l  17.17 US gal | 14.3 UK gal,Dimensions,5080 mm  200 in.,1855 mm  73.03 in.,1455 mm  57.28 in.,2805 mm  110.43 in.,1575 mm  62.01 in.,1555 mm  61.22 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Helical spring,Ventilated discs,Disc,ABS (Anti-lock braking system),Hydraulic Steering,225/60 R16,8.1 sec,,"Front, Transverse",,,,Steering rack and pinion,6.5J x 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
