Brand,Model,Generation,Modification (Engine),Start of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine location,Engine displacement,Number of cylinders,Position of cylinders,Engine aspiration,Valvetrain,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Dimensions,Length,Width,Width including mirrors,Height,Wheelbase,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Power steering,Tires size,Wheel rims size,Number of valves per cylinder,End of production,Cylinder Bore,Piston Stroke,Fuel System,Fuel tank capacity,Assisting systems,Steering type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Acceleration 0 - 200 km/h,Number of Gears (manual transmission),Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Maximum speed,Compression ratio,Front track,Rear (Back) track,Maximum engine speed,Drag coefficient (Cd),Trunk (boot) space - minimum,Engine Model/Code,Max. weight,Max load,Ride height (ground clearance),Minimum turning circle (turning diameter),Fuel consumption (economy) - combined,Trunk (boot) space - maximum,Engine systems,Engine oil capacity,Emission standard,Coolant,CO2 emissions,Front overhang,Rear overhang,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,System power,Width with mirrors folded,Permitted trailer load with brakes (12%),Permitted trailer load without brakes,Oil viscosity,Net (usable) battery capacity,Battery technology,All-electric range (WLTP),Average Energy consumption (WLTP),System torque,Permitted towbar download,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),Approach angle,Departure angle,Wading depth,Max speed (electric),Electric motor 2,Internal combustion engine specs,AdBlue tank,Max. roof load,Permitted trailer load with brakes (8%),Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),Engine oil specification,All-electric range (NEDC),Ramp angle,Climb angle,Acceleration 0 - 300 km/h,Acceleration 0 - 60 mph,"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Battery voltage,Average Energy consumption (NEDC),100 km/h - 0,200 km/h - 0,Average Energy consumption
Peugeot,607,607,2.2 HDI (133 Hp) Automatic,2000 year,Internal Combustion engine,Sedan,5,4,Performance specs,Diesel,"12.1 kg/Hp, 82.6 Hp/tonne","5.1 kg/Nm, 195 Nm/tonne",Engine specs,133 Hp @ 4000 rpm.,61 Hp/l,314 Nm @ 2000 rpm.  231.59 lb.-ft. @ 2000 rpm.,"Front, Transverse",2179 cm3 132.97 cu. in.,4,Inline,Turbocharger,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1610 kg  3549.44 lbs.,Dimensions,4877 mm  192.01 in.,1800 mm  70.87 in.,,1437 mm  56.57 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Wishbone,Double wishbone,Ventilated discs,Disc,Hydraulic Steering,215/60 R16,16,4,2008 year,85 mm  3.35 in.,96 mm  3.78 in.,Diesel Commonrail,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,12.1 sec,12.1 sec,11.5 sec,,,9.8 l/100 km  24 US mpg28.82 UK mpg10.2 km/l,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,202 km/h  125.52 mph,18,1539 mm  60.59 in.,1537 mm  60.51 in.,,,481 l  16.99 cu. ft.,DW12TED4,2115 kg  4662.78 lbs.,505 kg  1113.33 lbs.,,,6.8 l/100 km  34.59 US mpg41.54 UK mpg14.71 km/l,,,4.75 l  5.02 US qt | 4.18 UK qt,,10.3 l  10.88 US qt | 9.06 UK qt,,,,,,,,,,,,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,607,607,2.2 HDI (133 Hp),2000 year,Internal Combustion engine,Sedan,5,4,Performance specs,Diesel,"12.1 kg/Hp, 82.6 Hp/tonne","5.1 kg/Nm, 195 Nm/tonne",Engine specs,133 Hp @ 4000 rpm.,61 Hp/l,314 Nm @ 2000 rpm.  231.59 lb.-ft. @ 2000 rpm.,"Front, Transverse",2179 cm3 132.97 cu. in.,4,Inline,Turbocharger,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1610 kg  3549.44 lbs.,Dimensions,4877 mm  192.01 in.,1800 mm  70.87 in.,,1437 mm  56.57 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Double wishbone,Ventilated discs,Disc,Hydraulic Steering,215/60 R16,,4,2008 year,85 mm  3.35 in.,96 mm  3.78 in.,Diesel Commonrail,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,10.6 sec,10.6 sec,10.1 sec,,5,9.3 l/100 km  25.29 US mpg30.37 UK mpg10.75 km/l,5.3 l/100 km  44.38 US mpg53.3 UK mpg18.87 km/l,205 km/h  127.38 mph,18,1539 mm  60.59 in.,1537 mm  60.51 in.,,,481 l  16.99 cu. ft.,DW12TED4,2115 kg  4662.78 lbs.,505 kg  1113.33 lbs.,,,6.8 l/100 km  34.59 US mpg41.54 UK mpg14.71 km/l,,,4.75 l  5.02 US qt | 4.18 UK qt,,9.8 l  10.36 US qt | 8.62 UK qt,,,,,,,,,,,,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,607,607,2.2 16V (158 Hp) Automatic,2000 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"9.7 kg/Hp, 103.3 Hp/tonne","7.1 kg/Nm, 141.8 Nm/tonne",Engine specs,158 Hp @ 5650 rpm.,70.8 Hp/l,217 Nm @ 3900 rpm.  160.05 lb.-ft. @ 3900 rpm.,"Front, Transverse",2231 cm3 136.14 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1530 kg  3373.07 lbs.,Dimensions,4877 mm  192.01 in.,1800 mm  70.87 in.,,1437 mm  56.57 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Wishbone,Double wishbone,Ventilated discs,Disc,Hydraulic Steering,215/60 R16,16,4,2008 year,86 mm  3.39 in.,96 mm  3.78 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,11.5 sec,11.5 sec,10.9 sec,,,13.5 l/100 km  17.42 US mpg20.92 UK mpg7.41 km/l,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,213 km/h  132.35 mph,10.8,1539 mm  60.59 in.,1537 mm  60.51 in.,,,481 l  16.99 cu. ft.,EW12J4,2035 kg  4486.41 lbs.,505 kg  1113.33 lbs.,,,9.7 l/100 km  24.25 US mpg29.12 UK mpg10.31 km/l,,,4.25 l  4.49 US qt | 3.74 UK qt,,8.2 l  8.66 US qt | 7.21 UK qt,,,,,,,,,,,,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,607,607,2.2 16V (158 Hp),2000 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),"9.7 kg/Hp, 103.3 Hp/tonne","7.1 kg/Nm, 141.8 Nm/tonne",Engine specs,158 Hp @ 5650 rpm.,70.8 Hp/l,217 Nm @ 3900 rpm.  160.05 lb.-ft. @ 3900 rpm.,"Front, Transverse",2231 cm3 136.14 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1530 kg  3373.07 lbs.,Dimensions,4877 mm  192.01 in.,1800 mm  70.87 in.,,1437 mm  56.57 in.,2800 mm  110.24 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Double wishbone,Ventilated discs,Disc,Hydraulic Steering,215/60 R16,,4,2008 year,86 mm  3.39 in.,96 mm  3.78 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,9.6 sec,9.6 sec,9.1 sec,,5,12.5 l/100 km  18.82 US mpg22.6 UK mpg8 km/l,7.2 l/100 km  32.67 US mpg39.23 UK mpg13.89 km/l,220 km/h  136.7 mph,10.8,1539 mm  60.59 in.,1537 mm  60.51 in.,,,481 l  16.99 cu. ft.,EW12J4,2035 kg  4486.41 lbs.,505 kg  1113.33 lbs.,,,9.1 l/100 km  25.85 US mpg31.04 UK mpg10.99 km/l,,,4.25 l  4.49 US qt | 3.74 UK qt,,7.6 l  8.03 US qt | 6.69 UK qt,,,,,,,,,,,,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),2.1 td 12V (109 Hp),1996 year,Internal Combustion engine,Minivan,5,5,Performance specs,Diesel,"15.3 kg/Hp, 65.3 Hp/tonne","6.7 kg/Nm, 149.7 Nm/tonne",Engine specs,109 Hp @ 4300 rpm.,52.2 Hp/l,250 Nm @ 2000 rpm.  184.39 lb.-ft. @ 2000 rpm.,"Front, Transverse",2088 cm3 127.42 cu. in.,4,Inline,Turbocharger,OHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1670 kg  3681.72 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Drum,Hydraulic Steering,205/65 R15,,3,2000 year,85 mm  3.35 in.,92 mm  3.62 in.,Diesel - Standard diesel injection (SDI),80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,15.8 sec,15.8 sec,15 sec,,5,,,173 km/h  107.5 mph,21.5,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2395 kg  5280.07 lbs.,725 kg  1598.35 lbs.,,,6.6 l/100 km  35.64 US mpg42.8 UK mpg15.15 km/l,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),2.0 Turbo (147 Hp),1994 year,Internal Combustion engine,Minivan,5,5,Performance specs,Petrol (Gasoline),"10.7 kg/Hp, 93.3 Hp/tonne","6.7 kg/Nm, 149.2 Nm/tonne",Engine specs,147 Hp @ 5300 rpm.,73.6 Hp/l,235 Nm @ 2500 rpm.  173.33 lb.-ft. @ 2500 rpm.,"Front, Transverse",1998 cm3 121.93 cu. in.,4,Inline,Turbocharger,OHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1575 kg  3472.28 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Disc,Hydraulic Steering,205/65 R15,,2,2000 year,86 mm  3.39 in.,86 mm  3.39 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,10.1 sec,10.1 sec,9.6 sec,,5,,,195 km/h  121.17 mph,8.5,1534 mm  60.39 in.,1540 mm  60.63 in.,,,400 l  14.13 cu. ft.,,2340 kg  5158.82 lbs.,765 kg  1686.54 lbs.,,,10.1 l/100 km  23.29 US mpg27.97 UK mpg9.9 km/l,1700 l  60.03 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),2.0 HDI (109 Hp),1999 year,Internal Combustion engine,Minivan,8,5,Performance specs,Diesel,"15.3 kg/Hp, 65.3 Hp/tonne","6.7 kg/Nm, 149.7 Nm/tonne",Engine specs,109 Hp @ 4000 rpm.,54.6 Hp/l,250 Nm @ 1750 rpm.  184.39 lb.-ft. @ 1750 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,Turbocharger,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1670 kg  3681.72 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2825 mm  111.22 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Disc,Hydraulic Steering,205/65R15,,2,2000 year,85 mm  3.35 in.,88 mm  3.46 in.,Diesel Commonrail,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,15.8 sec,15.8 sec,15 sec,,5,,,175 km/h  108.74 mph,18,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2395 kg  5280.07 lbs.,725 kg  1598.35 lbs.,,,6.6 l/100 km  35.64 US mpg42.8 UK mpg15.15 km/l,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),2.0 16V (136 Hp) Automatic,1998 year,Internal Combustion engine,Minivan,5,5,Performance specs,Petrol (Gasoline),"11.8 kg/Hp, 85 Hp/tonne","8.4 kg/Nm, 118.8 Nm/tonne",Engine specs,136 Hp @ 6000 rpm.,68.1 Hp/l,190 Nm @ 4100 rpm.  140.14 lb.-ft. @ 4100 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,Naturally aspirated engine,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1600 kg  3527.4 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Wishbone,Helical spring,Ventilated discs,Disc,Hydraulic Steering,205/65 R15,15,4,2000 year,85 mm  3.35 in.,88 mm  3.46 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,11.9 sec,11.9 sec,11.3 sec,,,,,186 km/h  115.58 mph,10.8,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2315 kg  5103.7 lbs.,715 kg  1576.31 lbs.,,,9.2 l/100 km  25.57 US mpg30.7 UK mpg10.87 km/l,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),2.0 16V (136 Hp),1998 year,Internal Combustion engine,Minivan,5,5,Performance specs,Petrol (Gasoline),"11.8 kg/Hp, 85 Hp/tonne","8.4 kg/Nm, 118.8 Nm/tonne",Engine specs,136 Hp @ 6000 rpm.,68.1 Hp/l,190 Nm @ 4100 rpm.  140.14 lb.-ft. @ 4100 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,Naturally aspirated engine,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1600 kg  3527.4 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Disc,Hydraulic Steering,205/65 R15,,4,2000 year,85 mm  3.35 in.,88 mm  3.46 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,11.9 sec,11.9 sec,11.3 sec,,5,,,186 km/h  115.58 mph,10.8,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2315 kg  5103.7 lbs.,715 kg  1576.31 lbs.,,,9.2 l/100 km  25.57 US mpg30.7 UK mpg10.87 km/l,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),2.0 (121 Hp),1994 year,Internal Combustion engine,Minivan,5,5,Performance specs,Petrol (Gasoline),"13.1 kg/Hp, 76.3 Hp/tonne","9 kg/Nm, 111 Nm/tonne",Engine specs,121 Hp @ 5750 rpm.,60.6 Hp/l,176 Nm @ 2750 rpm.  129.81 lb.-ft. @ 2750 rpm.,"Front, Transverse",1998 cm3 121.93 cu. in.,4,Inline,Naturally aspirated engine,OHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1585 kg  3494.33 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Drum,Hydraulic Steering,195/65 R15,,2,2000 year,86 mm  3.39 in.,86 mm  3.39 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,14.6 sec,14.6 sec,13.9 sec,,5,14.1 l/100 km  16.68 US mpg20.03 UK mpg7.09 km/l,8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,177 km/h  109.98 mph,9.5,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2300 kg  5070.63 lbs.,715 kg  1576.31 lbs.,,,,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),1.9 TD (92 Hp) Automatic,1997 year,Internal Combustion engine,Minivan,5,5,Performance specs,Diesel,"17 kg/Hp, 58.8 Hp/tonne","8 kg/Nm, 125.2 Nm/tonne",Engine specs,92 Hp @ 4000 rpm.,48.3 Hp/l,196 Nm @ 2250 rpm.  144.56 lb.-ft. @ 2250 rpm.,"Front, Transverse",1905 cm3 116.25 cu. in.,4,Inline,Turbocharger,OHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1565 kg  3450.23 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Wishbone,Helical spring,Ventilated discs,Drum,Hydraulic Steering,205/65 R15,15,2,2000 year,83 mm  3.27 in.,88 mm  3.46 in.,Diesel - Standard diesel injection (SDI),80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,17.2 sec,17.2 sec,16.3 sec,,,8.9 l/100 km  26.43 US mpg31.74 UK mpg11.24 km/l,6.1 l/100 km  38.56 US mpg46.31 UK mpg16.39 km/l,160 km/h  99.42 mph,21.8,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2360 kg  5202.91 lbs.,795 kg  1752.67 lbs.,,,8 l/100 km  29.4 US mpg35.31 UK mpg12.5 km/l,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),1.9 TD (92 Hp),1997 year,Internal Combustion engine,Minivan,5,5,Performance specs,Diesel,"17 kg/Hp, 58.8 Hp/tonne","8 kg/Nm, 125.2 Nm/tonne",Engine specs,92 Hp @ 4000 rpm.,48.3 Hp/l,196 Nm @ 2250 rpm.  144.56 lb.-ft. @ 2250 rpm.,"Front, Transverse",1905 cm3 116.25 cu. in.,4,Inline,Turbocharger,OHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1565 kg  3450.23 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Drum,Hydraulic Steering,205/65 R15,,2,2000 year,83 mm  3.27 in.,88 mm  3.46 in.,Diesel - Standard diesel injection (SDI),80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,17.2 sec,17.2 sec,16.3 sec,,5,8.9 l/100 km  26.43 US mpg31.74 UK mpg11.24 km/l,6.1 l/100 km  38.56 US mpg46.31 UK mpg16.39 km/l,160 km/h  99.42 mph,21.8,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2360 kg  5202.91 lbs.,795 kg  1752.67 lbs.,,,8 l/100 km  29.4 US mpg35.31 UK mpg12.5 km/l,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),1.9 TD (90 Hp),1995 year,Internal Combustion engine,Minivan,5,5,Performance specs,Diesel,"18.2 kg/Hp, 54.9 Hp/tonne","8.4 kg/Nm, 118.9 Nm/tonne",Engine specs,90 Hp @ 4000 rpm.,47.2 Hp/l,195 Nm @ 2250 rpm.  143.82 lb.-ft. @ 2250 rpm.,"Front, Transverse",1905 cm3 116.25 cu. in.,4,Inline,Turbocharger,OHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1640 kg  3615.58 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Drum,Hydraulic Steering,205/65 R15,,2,2000 year,83 mm  3.27 in.,88 mm  3.46 in.,Diesel - Standard diesel injection (SDI),80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,15.5 sec,15.5 sec,14.7 sec,,5,,,160 km/h  99.42 mph,21.8,1534 mm  60.39 in.,1540 mm  60.63 in.,,,400 l  14.13 cu. ft.,,2360 kg  5202.91 lbs.,720 kg  1587.33 lbs.,,,7.7 l/100 km  30.55 US mpg36.69 UK mpg12.99 km/l,1700 l  60.03 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,806,806 (221),1.8 (99 Hp),1995 year,Internal Combustion engine,Minivan,5,5,Performance specs,Petrol (Gasoline),"14.6 kg/Hp, 68.5 Hp/tonne","9.8 kg/Nm, 101.7 Nm/tonne",Engine specs,99 Hp @ 5750 rpm.,56.2 Hp/l,147 Nm @ 2600 rpm.  108.42 lb.-ft. @ 2600 rpm.,"Front, Transverse",1762 cm3 107.52 cu. in.,4,Inline,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1445 kg  3185.68 lbs.,Dimensions,4454 mm  175.35 in.,1834 mm  72.2 in.,,1714 mm  67.48 in.,2824 mm  111.18 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Wishbone,Helical spring,Ventilated discs,Drum,Hydraulic Steering,195/70 R14,,2,2000 year,83 mm  3.27 in.,81.4 mm  3.2 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,16.2 sec,16.2 sec,15.4 sec,,5,13.2 l/100 km  17.82 US mpg21.4 UK mpg7.58 km/l,8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,165 km/h  102.53 mph,9.25,1534 mm  60.39 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,,2085 kg  4596.64 lbs.,640 kg  1410.96 lbs.,,,,3300 l  116.54 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peugeot,807,807,2.9 V6 24V (204 Hp),2002 year,Internal Combustion engine,Minivan,8,5,Performance specs,Petrol (Gasoline),"8.6 kg/Hp, 115.9 Hp/tonne","6.2 kg/Nm, 161.9 Nm/tonne",Engine specs,204 Hp @ 6000 rpm.,69.2 Hp/l,285 Nm @ 3750 rpm.  210.21 lb.-ft. @ 3750 rpm.,"Front, Transverse",2946 cm3 179.78 cu. in.,6,V-engine,Naturally aspirated engine,DOHC,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1760 kg  3880.14 lbs.,Dimensions,4730 mm  186.22 in.,1850 mm  72.83 in.,,1750 mm  68.9 in.,2825 mm  111.22 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Spring Strut,Helical spring,Ventilated discs,Disc,Hydraulic Steering,205/65 R15,,4,2008 year,87 mm  3.43 in.,82.6 mm  3.25 in.,Multi-point indirect injection,80 l  21.13 US gal | 17.6 UK gal,ABS (Anti-lock braking system),Steering rack and pinion,11 sec,11 sec,10.5 sec,,,15.8 l/100 km  14.89 US mpg17.88 UK mpg6.33 km/l,9 l/100 km  26.13 US mpg31.39 UK mpg11.11 km/l,205 km/h  127.38 mph,10.9,1535 mm  60.43 in.,1540 mm  60.63 in.,,,340 l  12.01 cu. ft.,ES9J4S,,,,,11.5 l/100 km  20.45 US mpg24.56 UK mpg8.7 km/l,3300 l  116.54 cu. ft.,,4.75 l  5.02 US qt | 4.18 UK qt,,11 l  11.62 US qt | 9.68 UK qt,,,,,,,,,,,,,,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
